settlement_date,participant_id,run_type,energy_amount_aud,fcas_amount_aud,interconnector_residue_aud,total_aud,settlement_status
2025-04-03,GLENCORE,FINAL,369209.87,-325181.12,-7745.81,36282.94,FINAL
2023-12-14,CS_ENERGY,FINAL,682591.61,18673.74,19700.81,720966.16,FINAL
2024-08-15,NEOEN,FINAL,-410133.43,25298.63,-983.05,-385817.85,FINAL
2025-08-14,CS_ENERGY,PRELIMINARY,412446.56,33679.7,11932.32,458058.58,PENDING
2024-03-07,AGL_ENERGY,FINAL,16881.03,24423.98,20232.67,61537.68,FINAL
2024-04-11,ENGIE,FINAL,246934.28,5980.28,14165.94,267080.5,FINAL
2025-02-13,CS_ENERGY,PRELIMINARY,389044.57,7153.26,-512.38,395685.45,PENDING
2024-06-27,WIND_LAB_NS,PRELIMINARY,564526.47,45594.17,-9158.58,600962.06,PENDING
2025-08-07,CS_ENERGY,FINAL,-1009028.51,3405.92,-828.58,-1006451.17,FINAL
2025-03-06,NEOEN,PRELIMINARY,1053561.34,49054.06,659.56,1103274.96,PENDING
2024-05-09,NEOEN,PRELIMINARY,271797.27,-42734.23,16978.62,246041.66,PENDING
2024-11-07,HYDRO_TASMANIA,FINAL,-1710763.87,14730.84,-10102.11,-1706135.14,FINAL
2025-05-29,CS_ENERGY,REVISED,1350196.27,29356.76,-11678.18,1367874.85,PENDING
2024-10-31,ACCIONA,FINAL,22814.03,2809.78,14169.43,39793.24,FINAL
2025-10-09,GLENCORE,FINAL,2241128.74,102378.08,24675.84,2368182.66,DISPUTED
2025-11-06,AGL_ENERGY,REVISED,-482967.2,25518.66,-10107.83,-467556.37,FINAL
2024-08-22,CS_ENERGY,FINAL,-321789.94,17667.28,-9901.97,-314024.63,FINAL
2025-10-16,NEOEN,PRELIMINARY,936094.4,14737.91,-18954.49,931877.82,PENDING
2024-02-01,ORIGIN,FINAL,133000.94,-30509.8,-9002.53,93488.61,FINAL
2025-10-09,ENERGY_AUSTRALIA,FINAL,-568168.57,41119.06,24677.98,-502371.53,FINAL
2025-01-09,CS_ENERGY,FINAL,471987.99,11887.89,2164.29,486040.17,FINAL
2025-10-30,SNOWY_HYDRO,REVISED,598970.16,6937.14,-2964.09,602943.21,FINAL
2024-01-04,ENGIE,REVISED,5931549.72,180824.56,16202.15,6128576.43,PENDING
2025-10-23,ENGIE,REVISED,184382.4,21331.94,8052.42,213766.76,FINAL
2024-10-03,AGL_ENERGY,FINAL,3163022.9,15237.57,15548.09,3193808.56,FINAL
2025-10-23,CS_ENERGY,FINAL,-632961.41,57815.63,733.07,-574412.71,FINAL
2025-11-13,ACCIONA,FINAL,264869.84,-42405.18,14916.07,237380.73,FINAL
2025-01-09,GLENCORE,FINAL,1666231.7,38392.9,-4700.27,1699924.33,FINAL
2025-01-23,ENGIE,REVISED,1951996.87,1558.27,742.74,1954297.88,FINAL
2024-02-29,CS_ENERGY,FINAL,1182205.88,46669.13,-1743.25,1227131.76,FINAL
2025-05-15,HYDRO_TASMANIA,REVISED,206581.85,22902.04,-11562.48,217921.41,PENDING
2024-01-25,HYDRO_TASMANIA,FINAL,264534.33,43994.69,-5215.02,303314.0,FINAL
2024-03-07,ERM_POWER,REVISED,179069.36,29402.56,-3588.94,204882.98,PENDING
2025-09-11,HYDRO_TASMANIA,FINAL,747897.71,45297.49,15003.17,808198.37,FINAL
2024-08-15,ERM_POWER,FINAL,-1398145.75,16469.42,2325.78,-1379350.55,FINAL
2024-06-06,STANWELL,FINAL,-409442.24,-113198.78,-25831.52,-548472.54,FINAL
2024-04-04,NEOEN,REVISED,-651347.7,23721.05,-14193.69,-641820.34,FINAL
2025-07-17,DELTA_ELECTRICITY,FINAL,1878609.09,2575.39,-7157.51,1874026.97,PENDING
2025-03-27,ORIGIN,PRELIMINARY,-1695749.45,29315.37,-20004.82,-1686438.9,PENDING
2025-06-05,DELTA_ELECTRICITY,REVISED,186023.74,38127.41,-10553.33,213597.82,FINAL
2024-06-13,AGL_ENERGY,FINAL,-1599458.67,5697.45,2081.51,-1591679.71,FINAL
2024-02-01,HYDRO_TASMANIA,FINAL,818922.72,-74811.61,4708.97,748820.08,FINAL
2024-09-19,WIND_LAB_NS,PRELIMINARY,-2948398.2,-3809.84,29178.58,-2923029.46,PENDING
2025-06-05,SNOWY_HYDRO,FINAL,155592.47,8299.53,6355.7,170247.7,FINAL
2024-11-07,DELTA_ELECTRICITY,FINAL,-1479924.35,9085.68,8725.16,-1462113.51,FINAL
2023-12-28,ENERGY_AUSTRALIA,FINAL,242979.55,12178.63,12132.78,267290.96,FINAL
2025-08-14,ERM_POWER,PRELIMINARY,799001.95,-12896.94,-6664.43,779440.58,PENDING
2025-08-28,HYDRO_TASMANIA,FINAL,-573449.56,61621.86,10545.75,-501281.95,FINAL
2025-07-10,ACCIONA,FINAL,330428.91,28638.54,3346.06,362413.51,FINAL
2025-04-10,ORIGIN,PRELIMINARY,482563.47,68621.28,-9312.6,541872.15,PENDING
2024-08-08,NEOEN,REVISED,1114700.1,13972.15,5952.46,1134624.71,DISPUTED
2025-04-17,GLENCORE,FINAL,178916.35,62788.06,-15313.21,226391.2,FINAL
2024-08-08,ENERGY_AUSTRALIA,FINAL,115403.91,17670.66,19351.95,152426.52,FINAL
2025-08-28,GLENCORE,FINAL,1370097.48,9682.74,-485.29,1379294.93,DISPUTED
2024-04-25,SNOWY_HYDRO,FINAL,-855842.73,42635.27,18965.56,-794241.9,DISPUTED
2025-03-27,DELTA_ELECTRICITY,FINAL,-30786.08,14398.24,-717.76,-17105.6,PENDING
2025-01-09,ACCIONA,FINAL,271772.21,-16874.38,13151.7,268049.53,FINAL
2024-04-18,STANWELL,FINAL,258646.17,36581.51,-19309.51,275918.17,FINAL
2024-04-04,WIND_LAB_NS,REVISED,2883367.66,1496.89,12544.15,2897408.7,FINAL
2025-07-03,NEOEN,FINAL,301410.79,8968.25,-597.47,309781.57,FINAL
2025-08-21,GLENCORE,REVISED,-867858.34,14087.8,-773.97,-854544.51,FINAL
2024-11-14,CS_ENERGY,FINAL,-534577.43,-10287.48,-8329.16,-553194.07,DISPUTED
2025-10-02,HYDRO_TASMANIA,PRELIMINARY,164584.54,22305.46,-22973.69,163916.31,PENDING
2023-11-23,GLENCORE,FINAL,562781.55,30821.4,5160.01,598762.96,FINAL
2025-11-06,SNOWY_HYDRO,FINAL,-687070.43,10659.35,-38888.03,-715299.11,FINAL
2025-08-07,WIND_LAB_NS,FINAL,-185599.59,-31032.42,3952.29,-212679.72,FINAL
2025-01-30,WIND_LAB_NS,FINAL,-770048.21,9737.18,1888.3,-758422.73,FINAL
2025-02-13,SNOWY_HYDRO,REVISED,461634.99,-15025.71,13828.16,460437.44,FINAL
2025-07-24,NEOEN,FINAL,101711.08,135301.2,-17348.92,219663.36,FINAL
2025-07-17,ENERGY_AUSTRALIA,FINAL,463821.95,30911.37,14178.38,508911.7,FINAL
2025-07-10,GLENCORE,REVISED,203715.06,80559.95,12411.55,296686.56,FINAL
2024-11-28,ERM_POWER,REVISED,61299.8,223770.58,10664.04,295734.42,FINAL
2025-02-13,ENERGY_AUSTRALIA,FINAL,1016480.11,34250.11,-11570.8,1039159.42,FINAL
2025-04-10,STANWELL,PRELIMINARY,-221053.24,86234.22,4185.47,-130633.55,PENDING
2024-05-02,CS_ENERGY,REVISED,1436597.95,-21352.02,-44685.59,1370560.34,PENDING
2024-12-05,ENERGY_AUSTRALIA,REVISED,-252583.62,-27181.6,13532.44,-266232.78,PENDING
2024-03-07,GLENCORE,FINAL,1402554.72,10733.08,7900.34,1421188.14,FINAL
2024-10-10,ERM_POWER,REVISED,347193.0,7969.48,9191.04,364353.52,DISPUTED
2025-01-02,WIND_LAB_NS,FINAL,4654814.87,8492.65,639.18,4663946.7,FINAL
2024-06-06,STANWELL,PRELIMINARY,311396.39,-19603.69,-34140.87,257651.83,PENDING
2025-06-12,ENERGY_AUSTRALIA,REVISED,1786071.62,21151.37,15497.93,1822720.92,FINAL
2024-03-07,STANWELL,FINAL,1242139.08,10509.52,-19453.05,1233195.55,FINAL
2025-10-30,STANWELL,FINAL,-1016612.89,75834.09,11867.57,-928911.23,FINAL
2025-10-02,NEOEN,FINAL,381733.71,-16162.62,10579.96,376151.05,FINAL
2024-06-06,SNOWY_HYDRO,FINAL,264186.0,2790.02,-10937.78,256038.24,FINAL
2024-04-04,WIND_LAB_NS,FINAL,110620.53,49734.54,-33195.99,127159.08,FINAL
2025-10-16,GLENCORE,FINAL,395138.52,-13019.75,22404.1,404522.87,FINAL
2025-09-18,ENGIE,REVISED,2589470.94,-38423.09,7639.88,2558687.73,FINAL
2025-10-02,HYDRO_TASMANIA,FINAL,-1142408.19,23651.02,11891.37,-1106865.8,FINAL
2025-04-17,CS_ENERGY,PRELIMINARY,1020591.91,31108.0,8867.99,1060567.9,PENDING
2024-05-16,HYDRO_TASMANIA,FINAL,123888.09,-36178.31,-17962.64,69747.14,FINAL
2025-09-25,SNOWY_HYDRO,FINAL,643744.04,-30633.25,28046.9,641157.69,FINAL
2024-10-03,NEOEN,FINAL,-475297.12,-47881.01,-48005.71,-571183.84,FINAL
2025-01-23,ACCIONA,FINAL,122906.4,6757.23,11792.05,141455.68,FINAL
2024-02-08,ENGIE,FINAL,-248608.66,13027.62,-6064.36,-241645.4,FINAL
2025-07-17,DELTA_ELECTRICITY,PRELIMINARY,-200417.22,18359.63,-4552.06,-186609.65,PENDING
2025-03-13,AGL_ENERGY,FINAL,465743.64,18569.28,7135.46,491448.38,FINAL
2025-08-07,STANWELL,REVISED,-642540.01,-6605.32,7318.24,-641827.09,PENDING
2025-01-23,DELTA_ELECTRICITY,FINAL,-2609155.36,40843.67,11154.16,-2557157.53,FINAL
2024-04-04,NEOEN,REVISED,779289.84,-8292.34,14401.87,785399.37,FINAL
2024-12-19,SNOWY_HYDRO,FINAL,-256128.65,37967.11,-10303.48,-228465.02,FINAL
2024-10-03,ENGIE,REVISED,-243213.48,-67440.6,21740.03,-288914.05,FINAL
2025-03-27,SNOWY_HYDRO,FINAL,1762720.53,-32970.65,18350.36,1748100.24,FINAL
2025-05-15,ENGIE,FINAL,-93428.01,-58667.66,11918.15,-140177.52,FINAL
2024-01-25,HYDRO_TASMANIA,REVISED,535334.25,34636.42,-9396.0,560574.67,FINAL
2024-10-10,WIND_LAB_NS,FINAL,324781.03,6973.07,-2482.23,329271.87,FINAL
2025-10-09,ORIGIN,FINAL,-176323.81,-74391.69,13993.78,-236721.72,FINAL
2024-10-31,NEOEN,FINAL,-155088.19,96869.26,-28456.82,-86675.75,FINAL
2025-10-02,AGL_ENERGY,FINAL,1541048.67,434.4,4447.32,1545930.39,FINAL
2025-01-09,ORIGIN,FINAL,-696294.28,52385.26,6755.96,-637153.06,FINAL
2025-03-27,ENGIE,REVISED,1289421.51,63396.86,10378.9,1363197.27,FINAL
2024-09-05,ENERGY_AUSTRALIA,REVISED,-235094.71,5603.26,-7080.34,-236571.79,PENDING
2024-02-15,STANWELL,REVISED,-205111.79,-51615.33,-24275.24,-281002.36,FINAL
2024-12-12,CS_ENERGY,REVISED,68765.31,26511.42,7856.02,103132.75,FINAL
2025-05-08,CS_ENERGY,FINAL,-63801.62,25729.22,-102.55,-38174.95,PENDING
2025-03-27,ENGIE,REVISED,-2859055.75,10900.0,15531.23,-2832624.52,FINAL
2024-12-05,WIND_LAB_NS,FINAL,125472.07,27272.85,-17767.79,134977.13,FINAL
2025-02-13,ERM_POWER,REVISED,239892.12,27819.5,-3989.9,263721.72,PENDING
2024-03-21,HYDRO_TASMANIA,FINAL,7986225.06,-45053.95,-24290.7,7916880.41,FINAL
2024-10-17,SNOWY_HYDRO,FINAL,-542065.9,17231.59,-9057.02,-533891.33,FINAL
2025-06-26,WIND_LAB_NS,FINAL,-2011636.51,-30771.6,-16203.92,-2058612.03,FINAL
2025-08-28,SNOWY_HYDRO,REVISED,2061561.17,6037.78,-13856.57,2053742.38,FINAL
2025-05-01,ORIGIN,FINAL,654376.54,29017.65,-18795.85,664598.34,FINAL
2023-12-14,ENGIE,PRELIMINARY,496655.73,5966.92,1012.91,503635.56,PENDING
2024-10-31,HYDRO_TASMANIA,FINAL,973212.35,8529.42,13833.88,995575.65,FINAL
2025-09-11,ENERGY_AUSTRALIA,FINAL,291077.97,13368.65,24932.86,329379.48,FINAL
2025-03-27,ENGIE,FINAL,99827.76,21437.42,17239.73,138504.91,FINAL
2025-05-15,STANWELL,FINAL,515556.07,87481.06,8283.32,611320.45,DISPUTED
2025-10-23,AGL_ENERGY,FINAL,340583.53,14144.49,-488.54,354239.48,FINAL
2025-01-30,ORIGIN,FINAL,297974.09,35975.48,-1167.69,332781.88,FINAL
2025-03-27,ORIGIN,PRELIMINARY,261579.72,10002.53,-7012.2,264570.05,PENDING
2025-11-13,SNOWY_HYDRO,FINAL,282954.64,44953.92,5577.24,333485.8,FINAL
2025-01-30,WIND_LAB_NS,REVISED,-1050887.02,-12797.66,-4567.7,-1068252.38,FINAL
2025-10-02,ACCIONA,FINAL,-2814484.68,24186.01,13690.04,-2776608.63,FINAL
2025-04-10,AGL_ENERGY,FINAL,264150.06,4460.91,7698.84,276309.81,FINAL
2024-02-01,ACCIONA,REVISED,756084.26,26161.7,-2065.15,780180.81,FINAL
2024-12-12,ORIGIN,FINAL,-420317.57,-25921.08,9671.96,-436566.69,DISPUTED
2024-07-18,SNOWY_HYDRO,FINAL,1087895.15,11172.94,5966.17,1105034.26,FINAL
2025-05-22,SNOWY_HYDRO,FINAL,891820.34,20804.28,-12495.91,900128.71,FINAL
2024-06-13,AGL_ENERGY,FINAL,301395.59,27848.13,-18579.99,310663.73,FINAL
2025-10-30,ENGIE,FINAL,29651.28,-18893.05,1808.19,12566.42,FINAL
2024-06-06,STANWELL,REVISED,421733.91,10542.54,-6974.43,425302.02,PENDING
2024-02-22,ENERGY_AUSTRALIA,FINAL,232691.29,54520.23,-7771.64,279439.88,FINAL
2024-06-13,ACCIONA,FINAL,185995.38,33138.64,-12313.79,206820.23,FINAL
2024-08-15,NEOEN,FINAL,402802.4,4636.86,-22626.35,384812.91,FINAL
2025-04-24,WIND_LAB_NS,PRELIMINARY,4989538.04,18250.29,11338.54,5019126.87,PENDING
2024-12-12,CS_ENERGY,FINAL,-673523.68,29951.98,3691.2,-639880.5,FINAL
2024-01-25,NEOEN,PRELIMINARY,205270.03,55156.69,2576.27,263002.99,PENDING
2023-12-21,WIND_LAB_NS,REVISED,7512160.73,22084.08,-8862.71,7525382.1,FINAL
2024-09-19,ACCIONA,FINAL,-95706.86,48284.2,-28005.96,-75428.62,FINAL
2025-06-05,AGL_ENERGY,PRELIMINARY,-623876.68,37449.41,15517.37,-570909.9,PENDING
2024-08-22,ACCIONA,FINAL,1361183.18,32194.93,-29986.97,1363391.14,FINAL
2025-03-13,NEOEN,FINAL,5789049.04,20104.98,2816.79,5811970.81,FINAL
2024-05-30,ACCIONA,REVISED,-419786.87,29649.01,7828.07,-382309.79,PENDING
2024-09-12,WIND_LAB_NS,FINAL,783707.85,11372.1,8564.37,803644.32,FINAL
2023-12-07,ORIGIN,REVISED,909567.86,18051.65,6962.35,934581.86,FINAL
2024-02-08,ACCIONA,PRELIMINARY,3068426.5,80447.47,-22714.39,3126159.58,PENDING
2024-10-24,HYDRO_TASMANIA,FINAL,-348926.37,25366.52,2408.7,-321151.15,FINAL
2025-10-02,ENGIE,PRELIMINARY,-401184.15,4110.49,-8432.83,-405506.49,PENDING
2023-12-14,STANWELL,REVISED,495728.81,-239448.06,18902.38,275183.13,FINAL
2025-04-10,NEOEN,FINAL,312910.62,11976.51,-7524.46,317362.67,FINAL
2025-01-30,ORIGIN,FINAL,791292.29,39931.72,13469.41,844693.42,FINAL
2024-03-21,ENGIE,FINAL,-3442339.31,17628.83,5400.41,-3419310.07,PENDING
2025-07-31,ORIGIN,FINAL,52346.21,-12999.92,-5020.25,34326.04,FINAL
2024-03-14,ORIGIN,FINAL,145707.28,4200.26,1255.37,151162.91,FINAL
2024-03-14,AGL_ENERGY,FINAL,-424847.15,10235.68,14595.24,-400016.23,FINAL
2023-12-28,GLENCORE,REVISED,-71030.56,12903.14,9423.64,-48703.78,FINAL
2025-01-09,ERM_POWER,REVISED,52809.26,20061.05,-25768.28,47102.03,PENDING
2024-12-19,CS_ENERGY,FINAL,684857.33,13850.39,15166.84,713874.56,FINAL
2024-04-25,NEOEN,FINAL,-822225.39,27321.13,-3880.87,-798785.13,FINAL
2024-01-04,NEOEN,FINAL,-809170.13,14112.55,13922.25,-781135.33,FINAL
2025-01-23,DELTA_ELECTRICITY,PRELIMINARY,5641154.09,23064.58,-137.37,5664081.3,PENDING
2023-12-28,GLENCORE,FINAL,446029.95,54466.68,10987.62,511484.25,FINAL
2024-03-07,GLENCORE,FINAL,2856535.53,-9983.18,-857.66,2845694.69,FINAL
2025-05-15,GLENCORE,FINAL,130082.63,10633.5,12476.09,153192.22,FINAL
2024-09-26,ENGIE,FINAL,7492884.67,17904.69,-8533.0,7502256.36,FINAL
2024-03-14,AGL_ENERGY,FINAL,380009.78,24196.21,6614.78,410820.77,FINAL
2025-11-13,DELTA_ELECTRICITY,REVISED,585758.77,179591.84,-8984.31,756366.3,FINAL
2025-04-17,HYDRO_TASMANIA,REVISED,908111.55,28794.16,46579.56,983485.27,FINAL
2023-12-28,CS_ENERGY,REVISED,165402.38,20223.21,11833.05,197458.64,PENDING
2025-09-18,AGL_ENERGY,FINAL,-901079.39,42087.02,12747.93,-846244.44,FINAL
2024-11-07,WIND_LAB_NS,REVISED,155412.95,10910.5,7432.72,173756.17,FINAL
2025-09-11,WIND_LAB_NS,FINAL,-257263.8,20969.54,21764.22,-214530.04,FINAL
2025-01-30,ORIGIN,REVISED,-312565.26,-12577.16,-8023.07,-333165.49,FINAL
2025-04-03,STANWELL,REVISED,6773876.14,14029.02,-4826.16,6783079.0,PENDING
2024-11-07,AGL_ENERGY,FINAL,-714802.06,43117.51,5369.03,-666315.52,FINAL
2025-02-06,AGL_ENERGY,FINAL,459294.06,58690.76,6751.88,524736.7,FINAL
2024-10-31,NEOEN,FINAL,319173.31,137115.1,-10900.85,445387.56,FINAL
2023-12-21,ERM_POWER,REVISED,1097565.54,22722.15,-27821.6,1092466.09,PENDING
2024-03-21,DELTA_ELECTRICITY,FINAL,801907.09,12901.52,-3197.87,811610.74,FINAL
2025-06-19,ERM_POWER,FINAL,1118096.02,-20997.21,-1158.73,1095940.08,FINAL
2025-05-29,ACCIONA,REVISED,272918.13,166751.15,2391.34,442060.62,FINAL
2025-05-01,WIND_LAB_NS,REVISED,685152.93,11535.6,-14679.97,682008.56,FINAL
2024-07-25,ERM_POWER,PRELIMINARY,-1926572.8,2071.62,-8296.09,-1932797.27,PENDING
2024-02-29,ERM_POWER,FINAL,337124.27,48831.14,10802.32,396757.73,FINAL
2024-08-22,ENGIE,FINAL,1303813.23,171531.02,7549.33,1482893.58,FINAL
2025-11-06,ERM_POWER,FINAL,532772.37,29318.38,24523.89,586614.64,FINAL
2025-10-02,HYDRO_TASMANIA,FINAL,854488.05,-12963.52,-19235.88,822288.65,FINAL
2025-02-20,ENERGY_AUSTRALIA,REVISED,-253325.18,40463.4,12291.71,-200570.07,FINAL
2023-12-21,ORIGIN,REVISED,534949.36,52676.18,16201.87,603827.41,FINAL
2025-07-17,CS_ENERGY,PRELIMINARY,204426.88,25332.2,20612.45,250371.53,PENDING
2025-01-30,ENERGY_AUSTRALIA,REVISED,-880466.47,-28343.48,2122.36,-906687.59,FINAL
2024-07-18,ENERGY_AUSTRALIA,FINAL,166138.92,21244.17,-1982.76,185400.33,FINAL
2024-10-24,GLENCORE,PRELIMINARY,345331.9,6726.2,6439.91,358498.01,PENDING
2025-05-01,NEOEN,FINAL,1831398.11,32038.35,7880.67,1871317.13,FINAL
2024-01-04,STANWELL,FINAL,1242842.92,7400.14,-21651.03,1228592.03,FINAL
2024-06-06,STANWELL,REVISED,240080.64,57962.1,14093.78,312136.52,FINAL
2024-10-10,NEOEN,PRELIMINARY,393629.18,-40812.62,26640.92,379457.48,PENDING
2024-07-25,DELTA_ELECTRICITY,PRELIMINARY,290850.19,3419.77,-8991.01,285278.95,PENDING
2023-11-16,ENGIE,PRELIMINARY,694265.15,26901.62,4876.85,726043.62,PENDING
2024-07-04,HYDRO_TASMANIA,REVISED,101634.2,5799.41,7085.41,114519.02,FINAL
2025-06-12,WIND_LAB_NS,PRELIMINARY,-159836.45,31823.15,35730.72,-92282.58,PENDING
2025-02-13,SNOWY_HYDRO,REVISED,-80865.0,-9008.72,10016.66,-79857.06,FINAL
2025-06-05,ERM_POWER,FINAL,302306.78,-22155.9,23776.61,303927.49,FINAL
2024-08-08,AGL_ENERGY,FINAL,537570.08,55563.47,-9030.77,584102.78,FINAL
2025-02-27,ENERGY_AUSTRALIA,REVISED,8510369.03,1365.17,-23069.81,8488664.39,FINAL
2025-06-19,AGL_ENERGY,FINAL,-417525.47,11476.19,22123.05,-383926.23,FINAL
2024-08-15,ENERGY_AUSTRALIA,FINAL,2417062.16,39135.99,5991.17,2462189.32,FINAL
2025-05-15,WIND_LAB_NS,FINAL,-656237.11,44334.67,-7041.49,-618943.93,FINAL
2025-01-09,ERM_POWER,FINAL,-149290.21,12033.11,-10358.7,-147615.8,FINAL
2024-11-21,SNOWY_HYDRO,FINAL,982696.85,-66365.98,5638.61,921969.48,FINAL
2025-09-18,ERM_POWER,FINAL,2428682.36,30855.35,-27333.45,2432204.26,FINAL
2024-04-25,ENERGY_AUSTRALIA,FINAL,728423.38,8957.79,10007.13,747388.3,FINAL
2025-01-02,ACCIONA,FINAL,-79823.2,36519.98,19195.88,-24107.34,FINAL
2024-06-20,CS_ENERGY,REVISED,496814.46,-45105.66,-15042.45,436666.35,FINAL
2025-01-09,ENERGY_AUSTRALIA,PRELIMINARY,4696733.69,35683.87,-11618.85,4720798.71,PENDING
2025-01-09,NEOEN,REVISED,429937.95,12298.26,6054.94,448291.15,FINAL
2025-03-13,ACCIONA,FINAL,497299.83,4730.3,302.52,502332.65,FINAL
2025-07-03,ENERGY_AUSTRALIA,PRELIMINARY,176614.75,-6366.73,-14567.39,155680.63,PENDING
2024-01-18,DELTA_ELECTRICITY,FINAL,287447.93,9973.07,-13201.2,284219.8,FINAL
2025-05-08,SNOWY_HYDRO,PRELIMINARY,-110394.02,-4483.15,2421.41,-112455.76,PENDING
2024-10-31,ENERGY_AUSTRALIA,PRELIMINARY,343313.61,57126.55,2626.78,403066.94,PENDING
2024-08-01,HYDRO_TASMANIA,FINAL,4906981.64,30469.67,17126.27,4954577.58,FINAL
2025-06-05,GLENCORE,PRELIMINARY,-170479.38,3174.44,-2495.45,-169800.39,PENDING
2024-07-18,CS_ENERGY,REVISED,165810.69,64647.55,796.12,231254.36,FINAL
2024-09-26,HYDRO_TASMANIA,FINAL,951411.49,-17695.02,-18843.22,914873.25,FINAL
2025-05-01,WIND_LAB_NS,FINAL,564792.38,44493.84,-18470.95,590815.27,FINAL
2024-10-03,SNOWY_HYDRO,REVISED,3349014.1,17300.28,8333.83,3374648.21,FINAL
2024-12-19,ENERGY_AUSTRALIA,FINAL,-12627.65,22331.62,12258.48,21962.45,FINAL
2023-12-07,WIND_LAB_NS,PRELIMINARY,1333843.7,15827.96,-5726.08,1343945.58,PENDING
2024-05-30,CS_ENERGY,REVISED,55640.47,49302.25,20488.57,125431.29,FINAL
2025-03-13,HYDRO_TASMANIA,REVISED,611289.68,13033.48,7003.04,631326.2,FINAL
2025-08-28,ACCIONA,FINAL,168169.5,11996.14,16630.63,196796.27,FINAL
2023-12-28,HYDRO_TASMANIA,FINAL,-488437.4,-958.36,14646.66,-474749.1,FINAL
2025-04-10,ENGIE,REVISED,178048.86,-14299.89,-4753.4,158995.57,FINAL
2024-05-30,ACCIONA,PRELIMINARY,-116688.43,23953.75,11375.12,-81359.56,PENDING
2024-05-16,SNOWY_HYDRO,PRELIMINARY,924832.11,-4948.8,16223.55,936106.86,PENDING
2025-05-08,STANWELL,REVISED,3034152.63,132196.0,-252.68,3166095.95,PENDING
2024-12-19,SNOWY_HYDRO,FINAL,-181686.33,-5628.93,-5546.3,-192861.56,FINAL
2025-03-27,ERM_POWER,REVISED,1678700.54,246990.01,8553.46,1934244.01,FINAL
2024-12-26,AGL_ENERGY,REVISED,338649.73,23928.16,-2242.31,360335.58,FINAL
2023-11-16,DELTA_ELECTRICITY,FINAL,156817.25,-36894.1,2138.19,122061.34,FINAL
2025-03-20,GLENCORE,REVISED,-460660.78,-46203.37,-24053.45,-530917.6,FINAL
2025-06-12,ACCIONA,PRELIMINARY,376901.98,-13333.14,-13449.98,350118.86,PENDING
2025-02-06,NEOEN,FINAL,264334.89,11087.98,-4378.32,271044.55,FINAL
2024-07-04,WIND_LAB_NS,FINAL,561411.38,-9857.68,-16439.11,535114.59,FINAL
2024-05-09,GLENCORE,PRELIMINARY,322620.93,24192.75,4456.44,351270.12,PENDING
2025-06-12,ENGIE,FINAL,1469270.44,-18072.53,-15663.09,1435534.82,FINAL
2023-12-14,NEOEN,FINAL,-987118.08,37778.13,-25558.08,-974898.03,FINAL
2025-03-13,STANWELL,FINAL,4117312.8,-11656.6,18602.34,4124258.54,FINAL
2024-07-04,SNOWY_HYDRO,FINAL,513744.71,29066.09,264.36,543075.16,FINAL
2025-03-27,ORIGIN,PRELIMINARY,338811.77,22380.7,17518.62,378711.09,PENDING
2025-10-30,NEOEN,REVISED,316406.1,22149.25,-1574.97,336980.38,PENDING
2023-12-07,GLENCORE,REVISED,260434.39,69874.98,8984.38,339293.75,FINAL
2025-08-07,AGL_ENERGY,REVISED,-737713.23,-6830.57,3066.58,-741477.22,FINAL
2024-06-27,DELTA_ELECTRICITY,FINAL,225151.85,37515.83,-11356.77,251310.91,FINAL
2025-04-17,STANWELL,FINAL,-832530.05,8237.59,-20038.92,-844331.38,FINAL
2024-07-04,ENERGY_AUSTRALIA,PRELIMINARY,3042266.15,-51604.64,-99.42,2990562.09,PENDING
2024-02-15,SNOWY_HYDRO,FINAL,648497.62,8583.65,1662.04,658743.31,FINAL
2025-01-30,ENERGY_AUSTRALIA,FINAL,97292.2,76727.64,10556.05,184575.89,FINAL
2024-10-03,ENGIE,REVISED,-302891.27,10844.29,-9486.66,-301533.64,PENDING
2025-10-09,CS_ENERGY,PRELIMINARY,149395.15,32508.16,-7277.0,174626.31,PENDING
2025-04-17,STANWELL,REVISED,-461281.76,19257.78,7305.47,-434718.51,DISPUTED
2025-06-19,ACCIONA,FINAL,830808.18,26985.89,5548.56,863342.63,FINAL
2024-05-02,SNOWY_HYDRO,FINAL,50454.93,14293.37,5164.05,69912.35,FINAL
2024-02-22,STANWELL,FINAL,157555.19,53921.33,-17447.3,194029.22,FINAL
2025-05-15,ORIGIN,REVISED,519001.37,7864.99,5723.66,532590.02,FINAL
2024-04-25,HYDRO_TASMANIA,REVISED,-43505.61,28386.69,13215.85,-1903.07,FINAL
2025-09-25,ORIGIN,REVISED,317995.95,108492.54,-5434.18,421054.31,PENDING
2025-08-21,ACCIONA,FINAL,43015.96,47631.56,6291.36,96938.88,FINAL
2024-06-27,GLENCORE,FINAL,256753.98,67982.11,-4590.05,320146.04,FINAL
2025-10-30,DELTA_ELECTRICITY,FINAL,-64490.57,222713.03,858.87,159081.33,DISPUTED
2025-01-16,SNOWY_HYDRO,FINAL,-476965.33,15455.79,17527.43,-443982.11,FINAL
2025-04-10,NEOEN,FINAL,743923.64,29987.72,-5418.22,768493.14,FINAL
2023-12-14,ENGIE,FINAL,557441.39,-16575.69,31599.92,572465.62,FINAL
2024-12-26,ENERGY_AUSTRALIA,FINAL,519437.13,-2730.83,-6404.25,510302.05,FINAL
