event_id,event_type,region,subregion,affected_customers,start_time,end_time,duration_minutes,cause_category,cause_description,resolution_description,saidi_minutes,saifi_count
c2ea11ab-7f87-4f38-8dfb-ba691ed40177,planned,NSW,Port Macquarie,2036,2024-08-21T12:54:44,2024-08-21T17:23:44,269,equipment_failure,Pole-mounted recloser lockout — auto-reclose function disabled in error after firmware update. Crew deployed for manual restoration.,Fault located using TDR and cable sectionalisation. Failed joint excavated and replaced with factory-made joint kit. Pressure test passed.,0.007436,0.002261
ad876f81-90ce-41e9-99f2-1fc946095c25,unplanned,VIC,Latrobe Valley,1524,2024-08-26T02:53:03,2024-08-26T05:31:03,158,equipment_failure,Voltage regulator malfunction caused sustained over-voltage condition. Customer voltage complaints triggered investigation.,Damaged conductors reconductored over two-day planned outage window. Hot-line clamp used to restore partial supply ahead of full conductor replacement.,0.004756,0.001296
f37fb9f3-9be1-4d33-91d7-7f31e9c903c8,planned,NSW,Dubbo,524,2023-12-13T15:07:59,2023-12-13T17:23:59,136,third_party,Crane boom contact with 33kV overhead line on construction site adjacent to substation. Site access permit issued by network — subsequent investigation found boom height exceeded permit conditions.,Circuit manually reconfigured from redundant path. Failed component removed and sent for post-incident investigation to OEM.,0.001013,0.000625
75ff4162-49f7-40a7-8b03-773b45f03eda,planned,QLD,Bundaberg,219,2024-11-01T22:19:00,2024-11-02T00:01:00,102,vegetation,Bamboo encroachment from adjacent residential boundary — multiple contacts in 12-month period. Formal notice issued to landowner.,Replacement transformer installed from strategic spare. Network restored within 8 hours of fault. Post-energisation monitoring in place for 72 hours.,0.000369,0.000232
cd5112f1-e69b-4bcc-a177-572c981760c0,planned,QLD,Gold Coast,196,2024-01-23T18:48:21,2024-01-23T19:42:21,54,weather,Ice accretion on conductors near Mount Buller feeder — progressive galloping led to phase-to-phase contact.,Emergency crew mobilised overnight. Damaged poles replaced using hydraulic digger-derrick. Supply restored by 06:15 following morning.,0.000175,0.000208
888af4b5-1be7-4d98-9af8-4352bd5f22b6,unplanned,NSW,Tamworth,496,2024-07-23T08:21:32,2024-07-23T14:08:32,347,equipment_failure,Circuit breaker mal-operated during routine switching sequence. Root cause: mechanical latch fatigue on main trip mechanism.,Replacement transformer installed from strategic spare. Network restored within 8 hours of fault. Post-energisation monitoring in place for 72 hours.,0.00342,0.000482
d96cb609-b84d-4161-b325-6bbd28de5966,unplanned,NSW,Newcastle,4539,2025-03-11T13:01:58,2025-03-11T15:15:58,134,third_party,Crane boom contact with 33kV overhead line on construction site adjacent to substation. Site access permit issued by network — subsequent investigation found boom height exceeded permit conditions.,Fault located using TDR and cable sectionalisation. Failed joint excavated and replaced with factory-made joint kit. Pressure test passed.,0.010653,0.004603
79863a33-bb87-4e58-98db-748aa49ff128,emergency,VIC,Bendigo,295,2023-12-13T17:43:16,2023-12-13T22:20:16,277,weather,"Bushfire front crossed the transmission corridor, triggering two-pole flashover on 275kV circuit. Pre-emptive public safety power shutoff enacted for 8 feeders.",Emergency crew mobilised overnight. Damaged poles replaced using hydraulic digger-derrick. Supply restored by 06:15 following morning.,0.00112,0.000238
ea337c53-6cc7-4cea-bc97-51a743c9fc91,unplanned,NSW,Dubbo,779,2024-11-26T23:23:28,2024-11-27T00:03:28,40,vegetation,Eucalyptus tree contact during high-wind event. Vegetation inspection history shows compliance with minimum clearance standards — extreme wind deflection beyond design assumption.,Protection settings reviewed and corrected following investigation. Coordination test conducted prior to re-energisation.,0.000616,0.000716
5dd47366-1483-4034-ac48-b24477e547c3,unplanned,NSW,Port Macquarie,2520,2025-12-06T06:44:34,2025-12-06T12:08:34,324,weather,"Bushfire front crossed the transmission corridor, triggering two-pole flashover on 275kV circuit. Pre-emptive public safety power shutoff enacted for 8 feeders.",Temporary bypass cable installed to restore supply while permanent joint repair scheduled. Excavation permit obtained; repair completed within 5 business days.,0.01234,0.002645
b1718158-41cc-4472-be27-413b51540312,unplanned,NSW,Port Macquarie,582,2023-10-27T11:53:09,2023-10-27T13:30:09,97,unknown,Cause not determined following detailed post-event investigation. Historical fault record suggests intermittent insulation weakness on this circuit section.,Emergency crew mobilised overnight. Damaged poles replaced using hydraulic digger-derrick. Supply restored by 06:15 following morning.,0.000795,0.000508
12d65674-51b5-4d82-bc9c-1d67f2bacf4c,unplanned,VIC,Ballarat,711,2024-12-14T15:47:50,2024-12-14T17:14:50,87,third_party,Planned civil works by local council exposed and damaged cable duct bank — as-built records not provided to council prior to works.,Protection settings reviewed and corrected following investigation. Coordination test conducted prior to re-energisation.,0.000842,0.000686
82c473cc-e210-4819-b139-03e7329081b9,unplanned,NSW,Orange,318,2024-11-03T10:16:41,2024-11-03T11:32:41,76,equipment_failure,Voltage regulator malfunction caused sustained over-voltage condition. Customer voltage complaints triggered investigation.,Circuit manually reconfigured from redundant path. Failed component removed and sent for post-incident investigation to OEM.,0.00034,0.000352
2bc844bf-9af7-4e23-a65a-0edf94b47304,unplanned,SA,Mount Gambier,268,2023-12-26T10:20:59,2023-12-26T10:56:59,36,equipment_failure,SCADA communication loss to remote switching station delayed fault isolation by 42 minutes.,Emergency crew mobilised overnight. Damaged poles replaced using hydraulic digger-derrick. Supply restored by 06:15 following morning.,0.000167,0.000232
8d04add7-94e3-4599-bf37-e33f4f781a33,planned,SA,Murray Bridge,113,2024-06-05T02:38:31,2024-06-05T03:23:31,45,weather,Salt spray deposited on insulator strings during northerly wind event — surface tracking caused fault on 66kV line.,Cleared vegetation and re-tensioned conductors where sag had reduced clearances. Inspection regime increased to 6-monthly for this span.,0.000101,0.000107
4c45c292-5004-492c-ab33-e9d7bc774b42,unplanned,NSW,Orange,942,2023-04-11T23:13:09,2023-04-12T00:21:09,68,vegetation,Unplanned vegetation growth on private property contacted 11kV conductors — property owner notification and clearance order issued.,Circuit manually reconfigured from redundant path. Failed component removed and sent for post-incident investigation to OEM.,0.00087,0.000963
9de32bf7-961f-4c7b-8057-c6892b534ff3,emergency,NSW,Port Macquarie,226,2024-07-30T19:38:03,2024-07-31T01:40:03,362,equipment_failure,Protection relay mis-trip caused by CT secondary open circuit during maintenance access. Maintenance management process review initiated.,Circuit manually reconfigured from redundant path. Failed component removed and sent for post-incident investigation to OEM.,0.001539,0.00026
dac82730-c90e-4ab3-a8d5-fa7faef56460,unplanned,QLD,Brisbane CBD,1134,2025-07-12T13:15:32,2025-07-12T13:43:32,28,weather,Dust storm reduced visibility and deposited abrasive particulates in open-type switchgear — accelerated wear on contacts identified.,Replacement transformer installed from strategic spare. Network restored within 8 hours of fault. Post-energisation monitoring in place for 72 hours.,0.000572,0.001266
1e111ef0-d6ad-4b64-b09f-b67df56e1590,unplanned,QLD,Toowoomba,136,2023-01-26T23:53:52,2023-01-27T03:29:52,216,equipment_failure,Protection relay mis-trip caused by CT secondary open circuit during maintenance access. Maintenance management process review initiated.,Manual switching restored supply from alternative source. Defective equipment isolated and locked out pending engineering assessment.,0.000551,0.00014
d2383bd9-581f-48ef-b6e8-8fdaef0a84a8,unplanned,SA,Whyalla,326,2023-05-04T16:00:20,2023-05-04T16:37:20,37,third_party,Telecommunications contractor inadvertently disconnected control cable at zone substation while working in cable management area.,Emergency crew mobilised overnight. Damaged poles replaced using hydraulic digger-derrick. Supply restored by 06:15 following morning.,0.000185,0.000368
dba83a94-844a-4c96-a18b-d8cc0c09102a,unplanned,QLD,Cairns,368,2025-06-29T14:46:42,2025-06-29T15:55:42,69,equipment_failure,SCADA communication loss to remote switching station delayed fault isolation by 42 minutes.,Circuit manually reconfigured from redundant path. Failed component removed and sent for post-incident investigation to OEM.,0.000385,0.000339
8c557624-5448-412e-9970-ab4e31bc713c,planned,SA,Port Pirie,382,2024-11-25T16:41:23,2024-11-25T17:37:23,56,weather,Heatwave caused thermal overloading on three 11kV feeders serving Melbourne outer suburb load pocket.,Cleared vegetation and re-tensioned conductors where sag had reduced clearances. Inspection regime increased to 6-monthly for this span.,0.00036,0.000429
595ec310-4362-4c92-895f-3053dd880463,unplanned,SA,Port Augusta,156,2025-02-15T09:37:52,2025-02-15T10:33:52,56,equipment_failure,Pole-mounted recloser lockout — auto-reclose function disabled in error after firmware update. Crew deployed for manual restoration.,Supply restored via generator bridge while cable fault repaired. Generator demobilised following successful cable repair and testing.,0.000147,0.000135
85866095-7243-402f-8116-8aeef43088ef,unplanned,VIC,Melbourne CBD,1223,2023-09-01T12:49:08,2023-09-01T13:19:08,30,equipment_failure,Protection relay mis-trip caused by CT secondary open circuit during maintenance access. Maintenance management process review initiated.,Emergency crew mobilised overnight. Damaged poles replaced using hydraulic digger-derrick. Supply restored by 06:15 following morning.,0.000692,0.001296
43329cbe-7584-483f-b830-7152e76ab801,unplanned,VIC,Latrobe Valley,576,2023-04-09T10:16:07,2023-04-09T11:08:07,52,equipment_failure,Fuse failure on 11kV overhead spur — overloaded following load transfer from adjacent feeder under planned outage conditions.,Supply restored via generator bridge while cable fault repaired. Generator demobilised following successful cable repair and testing.,0.000446,0.000577
94f31a3f-f0d7-4577-bc07-e200d801b07b,unplanned,SA,Mount Gambier,77,2025-03-30T05:24:34,2025-03-30T07:57:34,153,equipment_failure,SCADA communication loss to remote switching station delayed fault isolation by 42 minutes.,Manual switching restored supply from alternative source. Defective equipment isolated and locked out pending engineering assessment.,0.000183,9.1e-05
7208e2ff-594e-4412-9997-b0c6ced1c2af,planned,WA,Bunbury,36,2025-01-03T13:23:55,2025-01-03T14:48:55,85,vegetation,Palm frond in high-wind conditions bridged gap between conductors on uninsulated overhead line in residential precinct.,Emergency crew mobilised overnight. Damaged poles replaced using hydraulic digger-derrick. Supply restored by 06:15 following morning.,4.6e-05,3.9e-05
937d08f6-3b1d-4c90-9d43-7e065ba1b04a,planned,NSW,Sydney CBD,2231,2025-10-25T03:13:07,2025-10-25T04:19:07,66,vegetation,Tree fell across multiple spans during night storm. Difficult terrain access extended restoration time by 3.5 hours.,Temporary bypass cable installed to restore supply while permanent joint repair scheduled. Excavation permit obtained; repair completed within 5 business days.,0.001978,0.002606
7a989f92-ad64-4ced-a98d-628c57107bb4,unplanned,QLD,Bundaberg,432,2024-03-04T03:36:04,2024-03-04T03:59:04,23,weather,Severe thunderstorm with gusts exceeding 110 km/h brought down three 132kV towers across a 1.4 km section of transmission corridor.,Supply restored via generator bridge while cable fault repaired. Generator demobilised following successful cable repair and testing.,0.000179,0.000516
12406108-f685-4828-9011-751fd47c96db,planned,SA,Murray Bridge,327,2023-12-20T06:43:05,2023-12-20T10:39:05,236,equipment_failure,Voltage regulator malfunction caused sustained over-voltage condition. Customer voltage complaints triggered investigation.,Manual switching restored supply from alternative source. Defective equipment isolated and locked out pending engineering assessment.,0.001389,0.000312
52a0e549-2254-4cc0-96ca-df50dcc8f28d,unplanned,QLD,Mackay,128,2024-10-13T12:59:30,2024-10-13T13:43:30,44,equipment_failure,SCADA communication loss to remote switching station delayed fault isolation by 42 minutes.,Replacement transformer installed from strategic spare. Network restored within 8 hours of fault. Post-energisation monitoring in place for 72 hours.,8.1e-05,0.000109
c18c7cab-c657-4009-82db-29da52b5198b,planned,NSW,Sydney CBD,2855,2025-12-26T19:48:34,2025-12-26T20:16:34,28,vegetation,Tree fell across multiple spans during night storm. Difficult terrain access extended restoration time by 3.5 hours.,Fault located using TDR and cable sectionalisation. Failed joint excavated and replaced with factory-made joint kit. Pressure test passed.,0.001573,0.002343
f886da62-0381-4fa8-8366-f52e0a385e77,planned,VIC,Latrobe Valley,118,2023-01-26T00:42:55,2023-01-26T01:52:55,70,vegetation,Bamboo encroachment from adjacent residential boundary — multiple contacts in 12-month period. Formal notice issued to landowner.,Manual switching restored supply from alternative source. Defective equipment isolated and locked out pending engineering assessment.,0.000121,0.000112
